run_id,mode,block,policy_seed,seed,cubeA_x,cubeA_y,cubeA_theta,cubeB_x,cubeB_y,cubeB_theta,separation,relative_yaw,relative_yaw_mod90,face_gap,dist_A,dist_B,dist_max,dist_min,success_once,success_at_end,ep_len,ever_grasped,ever_placed,ever_static,final_cubeA_x,final_cubeA_y,final_cubeA_z,cubeB_displacement
mode_nominal_seed1,nominal,1,1,10000,0.12757620215415955,-0.270744264125824,-1.8396347842736587,-0.0018196702003479004,-0.023095019161701202,-2.8560541581013776,0.2794162491940726,-1.016419373827719,0.5543769529671776,0.22763824023996046,0.7903934922320206,0.6136151047385401,0.7903934922320206,0.6136151047385401,1,1,200,1,1,1,-0.007435558829456568,-0.02181951142847538,0.060001440346241,7.108511444692815e-07
mode_nominal_seed1,nominal,1,1,10001,0.09735876321792603,-0.011079467833042145,2.3323412317629453,-0.00839279219508171,-0.167965829372406,3.0007109638855556,0.1892002164621659,0.6683697321226103,0.6683697321226103,0.13864737293503412,0.7124449186714974,0.6294321443949614,0.7124449186714974,0.6294321443949614,1,1,200,1,1,1,0.004820008296519518,-0.1681355983018875,0.06000077724456787,1.4071146869095297e-06
mode_nominal_seed1,nominal,1,1,10002,-0.019004035741090775,0.061667755246162415,-1.57851683706751,0.08944891393184662,-0.12536019086837769,-2.836440880968353,0.216197814328878,-1.257924043900843,0.31287228289405355,0.16492052495192153,0.5991778546057986,0.7155162121114478,0.7155162121114478,0.5991778546057986,1,1,200,1,1,1,0.09942345321178436,-0.12630216777324677,0.05999663099646568,3.5113425194394584e-06
mode_nominal_seed1,nominal,1,1,10003,0.061600372195243835,-0.013957493007183075,-2.7903202050219065,0.08592142164707184,0.16125643253326416,-0.34193166021362664,0.17689384712231132,2.44838854480828,-0.6932041087815133,0.1262041548525172,0.676744320453292,0.7192318655045169,0.7192318655045169,0.676744320453292,1,1,200,1,1,1,0.07407742738723755,0.17205193638801575,0.05998741462826729,4.569387080376376e-06
mode_nominal_seed1,nominal,1,1,10004,-0.07650855928659439,-0.053471021354198456,-1.7250064445310738,0.017321527004241943,-0.1380922794342041,-1.3020614269048023,0.12635205741256733,0.42294501762627146,0.42294501762627146,0.07104459799032573,0.5411397064033099,0.6472248381762791,0.6472248381762791,0.5411397064033099,0,0,200,1,1,1,0.01807078719139099,-0.2052149772644043,0.02000001072883606,0.019929835036233547
mode_nominal_seed1,nominal,1,1,10005,-0.04505905508995056,-0.13718022406101227,-1.3277109100382098,-0.006932109594345093,0.19232138991355896,0.09213697750444272,0.3317001320238993,1.4198478875426526,-0.150948439252244,0.28226805451815956,0.5862176170658722,0.6377570668841441,0.6377570668841441,0.5862176170658722,1,1,200,1,1,1,-0.007859333418309689,0.19896675646305084,0.05999746918678284,0.00013982137526556058
mode_nominal_seed1,nominal,1,1,10006,-0.005521312355995178,0.18029755353927612,0.2924663951381068,-0.10754058510065079,0.10948202759027481,0.3297212559440932,0.12418844844341244,0.03725486080598639,0.03725486080598639,0.07427712308533466,0.6355875065673542,0.5191352156570266,0.6355875065673542,0.5191352156570266,1,1,200,1,1,1,-0.11082089692354202,0.10275517404079437,0.05999823659658432,1.8719352076055277e-06
mode_nominal_seed1,nominal,1,1,10007,0.13590165972709656,-0.1656016856431961,1.0033033358201218,0.07310319691896439,-0.2827044725418091,0.19504138410849636,0.13287855218388828,-0.8082619517116254,0.7625343750832712,0.08328326820749253,0.7689455252934217,0.7439138581887298,0.7689455252934217,0.7439138581887298,0,0,200,1,0,1,-0.005176609847694635,-0.3485059142112732,0.13535365462303162,6.48200511932373e-07
mode_nominal_seed1,nominal,1,1,10008,-0.024740278720855713,-0.16227665543556213,-1.6831320804225198,-0.016621895134449005,-0.049936696887016296,1.6719923595112365,0.11263291898350604,-2.92806086724583,0.21353178634396297,0.06869569294057312,0.6121603151657948,0.6004581834553294,0.6121603151657948,0.6004581834553294,1,1,200,1,1,1,-0.02108563482761383,-0.044235777109861374,0.0599956251680851,1.817484534903717e-06
mode_nominal_seed1,nominal,1,1,10009,-0.028776586055755615,-0.11133264750242233,1.3383768412215962,-0.04016052931547165,0.0804932489991188,-1.1638420919744945,0.19216339071935737,-2.5022189331960902,0.6393737203937029,0.14163906392928355,0.5967016419085367,0.5804477411372214,0.5967016419085367,0.5804477411372214,1,1,200,1,1,1,-0.04449688643217087,0.07403091341257095,0.05999390780925751,9.313225746154785e-07
mode_nominal_seed1,nominal,1,1,10010,0.1721433699131012,-0.02073560655117035,1.748289511591941,0.03748341277241707,-0.135867178440094,1.6096822891156692,0.17716823333415413,-0.13860722247627155,-0.13860722247627155,0.12171103693448881,0.7874164401237748,0.6664791775595189,0.7874164401237748,0.6664791775595189,0,0,200,1,1,1,-0.026635440066456795,-0.13401921093463898,0.019999919459223747,0.0020005517433054425
mode_nominal_seed1,nominal,1,1,10011,-0.10482856631278992,-0.06098567694425583,-2.673042584186562,-0.033401429653167725,0.040973059833049774,-3.0941549009391593,0.12448863344344428,-0.4211123167525974,-0.4211123167525974,0.06936303403017327,0.5138036050309618,0.5830400403587749,0.5830400403587749,0.5138036050309618,1,1,200,1,1,1,-0.029937192797660828,0.05467412248253822,0.059993673115968704,0.0005910923596972146
mode_nominal_seed1,nominal,1,1,10012,0.06080843508243561,0.19808310270309448,-1.0483581457702664,-0.01788945496082306,-0.03944871574640274,1.0017756515407337,0.2502293401525603,2.050133797311,0.47933747051610354,0.19767780976149735,0.7042399850229006,0.5984122359803679,0.7042399850229006,0.5984122359803679,1,1,200,1,1,1,-0.019610730931162834,-0.03556688874959946,0.05999942496418953,8.032817823853227e-07
mode_nominal_seed1,nominal,1,1,10013,-0.1236778274178505,0.17923662066459656,-3.1351202165885983,-0.14543789625167847,-0.10604406148195267,0.8212178265427252,0.2861093640579654,-2.326847264048263,-0.7560509372533666,0.2364201908262611,0.5229944965849144,0.48138748659695924,0.5229944965849144,0.48138748659695924,0,0,200,1,1,1,-0.18966349959373474,-0.17072650790214539,0.019999954849481583,0.02212425721745373
