run_id,ckpt_tag,obs_mode,policy_seed,repeat_idx,seed,env_idx,cubeA_x,cubeA_y,cubeA_z,cubeA_theta,cubeB_x,cubeB_y,cubeB_z,cubeB_theta,separation,relative_yaw,relative_yaw_mod90,success_once,success_at_end,ep_len,return,success,ever_success,first_success_step,is_cubeA_grasped,ever_is_cubeA_grasped,first_is_cubeA_grasped_step,is_cubeA_on_cubeB,ever_is_cubeA_on_cubeB,first_is_cubeA_on_cubeB_step,is_cubeA_static,ever_is_cubeA_static,first_is_cubeA_static_step,final_cubeA_x,final_cubeA_y,final_cubeA_z,cubeB_displacement
/workspace/ripl/t2/region_far,best_eval_success_once.pt,rgb,1,0,2203,0,-0.0015154555439949036,0.28091737627983093,0.019999999552965164,2.8280992258105258,-0.12623363733291626,0.024083547294139862,0.019999999552965164,1.8622336221078177,0.285513993667886,-0.9658656037027082,0.6049307230921883,1,1,200,86.0,1,1,115,0,1,51,1,1,112,1,1,1,-0.13624221086502075,0.03250905126333237,0.05999639630317688,3.208178499703736e-06
/workspace/ripl/t2/region_far,best_eval_success_once.pt,rgb,1,0,2204,1,-0.010306689888238907,-0.10919658094644547,0.019999999552965164,2.1831433385303227,-0.006254382431507111,0.17753367125988007,0.019999999552965164,-1.000216308183635,0.28675888604544925,3.099825660465628,-0.0417669931241651,1,1,200,88.0,1,1,103,0,1,47,1,1,100,1,1,1,-0.001786703011021018,0.1879149079322815,0.06000037491321564,0.0008225448640416306
/workspace/ripl/t2/region_far,best_eval_success_once.pt,rgb,1,0,2206,2,-0.07766739279031754,0.04133068025112152,0.019999999552965164,-0.14936810869116224,0.10317797213792801,-0.2406892627477646,0.019999999552965164,-1.8139581172791202,0.3350228264836969,-1.6645900085879575,-0.09379368179306091,1,1,200,77.0,1,1,124,0,1,42,1,1,106,1,1,1,0.09204518795013428,-0.24612243473529816,0.05999542027711868,0.0004264242083570861
/workspace/ripl/t2/region_far,best_eval_success_once.pt,rgb,1,0,2210,3,0.0450449213385582,-0.16673651337623596,0.019999999552965164,-2.9657934138675586,-0.020856991410255432,0.1988731324672699,0.019999999552965164,1.3119241513501088,0.3715016490377479,-2.005467741961919,-0.43467141516702235,1,1,200,69.0,1,1,123,0,1,61,1,1,117,1,1,1,-0.021602850407361984,0.2015049010515213,0.05999940261244774,0.0008051889094821509
/workspace/ripl/t2/region_far,best_eval_success_once.pt,rgb,1,0,2213,4,-0.0995158851146698,0.01280367374420166,0.019999999552965164,3.1326911448200856,-0.13273198902606964,-0.2602728009223938,0.019999999552965164,-0.45552093990989206,0.27508920475981724,2.694973222449608,-0.446619431140185,1,0,200,3.0,0,1,110,1,1,48,0,1,105,0,1,1,-0.0689796507358551,-0.23187226057052612,0.08909706771373749,0.007194122454864945
/workspace/ripl/t2/region_far,best_eval_success_once.pt,rgb,1,0,2239,5,0.10687457025051117,0.15797311067581177,0.019999999552965164,2.2451872711062073,0.0782860741019249,-0.13081270456314087,0.019999999552965164,-1.7020486429099275,0.2901974314070754,2.3359493931634514,0.7651530663685548,0,0,200,0.0,0,0,-1,1,1,47,0,0,-1,0,1,1,0.0921614021062851,-0.043793853372335434,0.11006341129541397,1.736432895745825e-06
/workspace/ripl/t2/region_far,best_eval_success_once.pt,rgb,1,0,2243,6,-0.08777893334627151,0.1973080039024353,0.019999999552965164,0.498710807254064,-0.05088150501251221,-0.14113162457942963,0.019999999552965164,1.166836327771549,0.3404450063440315,0.668125520517485,0.668125520517485,1,0,200,1.0,0,1,112,1,1,48,0,1,102,0,1,1,-0.0807594284415245,-0.06143397465348244,0.11837321519851685,0.01851474819965425
/workspace/ripl/t2/region_far,best_eval_success_once.pt,rgb,1,0,2245,7,0.017085395753383636,0.21797996759414673,0.019999999552965164,-0.6873472357639705,-0.007337525486946106,-0.10534033924341202,0.019999999552965164,-0.7529672146275708,0.32424142223880725,-0.06561997886360027,-0.06561997886360027,1,1,200,104.0,1,1,97,0,1,40,1,1,90,1,1,1,-0.0079733245074749,-0.1035107895731926,0.05999930202960968,7.486514299643627e-07
/workspace/ripl/t2/region_far,best_eval_success_once.pt,rgb,1,0,2246,8,-0.059620097279548645,-0.22029973566532135,0.019999999552965164,-1.9654201364021384,0.021387524902820587,0.1440439671278,0.019999999552965164,1.7905426020355952,0.3732406309830748,-2.527222568741853,0.6143700848479403,1,1,200,106.0,1,1,95,0,1,37,1,1,91,1,1,1,0.017335331067442894,0.14379817247390747,0.0599997378885746,6.99385429159902e-07
/workspace/ripl/t2/region_far,best_eval_success_once.pt,rgb,1,0,2248,9,-0.03238684684038162,0.026266351342201233,0.019999999552965164,-3.0340018943635307,-0.10423856228590012,-0.26019400358200073,0.019999999552965164,0.013770624574122259,0.2953340548527439,3.047772518937653,-0.09382013465214012,0,0,200,0.0,0,0,-1,1,1,43,0,1,98,0,1,1,0.025389716029167175,-0.06772174686193466,0.12656518816947937,1.9590352093630785e-06
