run_id,mode,block,policy_seed,seed,cubeA_x,cubeA_y,cubeA_theta,cubeB_x,cubeB_y,cubeB_theta,separation,relative_yaw,relative_yaw_mod90,face_gap,dist_A,dist_B,dist_max,dist_min,success_once,success_at_end,ep_len,ever_grasped,ever_placed,ever_static,final_cubeA_x,final_cubeA_y,final_cubeA_z,cubeB_displacement
mode_farb_seed1,farb,1,1,10328,-0.03500092029571533,0.0651787668466568,-1.7021486498799705,0.12270981073379517,-0.25660502910614014,-0.5136449646049153,0.35835385587384694,1.1885036852750552,-0.3822926415198413,0.3028170270888615,0.5836498985740236,0.7810645977225282,0.7810645977225282,0.5836498985740236,1,0,200,1,1,1,0.10560859739780426,-0.2510383427143097,0.060000643134117126,0.00016576075706719402
mode_farb_seed1,farb,1,1,10383,0.04918695241212845,0.10602545738220215,-0.21250612492723953,0.09956043213605881,-0.2741701602935791,0.07638520548232819,0.38351818100236923,0.2888913304095677,0.2888913304095677,0.3368663607276091,0.6725962424572532,0.7653534399020351,0.7653534399020351,0.6725962424572532,1,1,200,1,1,1,0.10636921226978302,-0.2705458998680115,0.059996798634529114,8.594110884800455e-05
mode_farb_seed1,farb,1,1,10433,-0.002940818667411804,-0.20437678694725037,-0.633901460357913,0.16063423454761505,-0.04891912639141083,1.0308482518518876,0.22566320537427784,1.6647497122098005,0.09395338541490394,0.1778327632646168,0.645280026419848,0.7771753642062798,0.7771753642062798,0.645280026419848,0,0,200,1,1,1,0.13223034143447876,-0.11623106896877289,0.01999516971409321,0.019071912461637593
mode_farb_seed1,farb,1,1,10459,0.01956627517938614,-0.13604100048542023,-1.1425353815712382,0.15021319687366486,0.06276828050613403,1.8921910792778456,0.23789440589591376,3.034726460849084,-0.1068661927407093,0.1822286691226701,0.6489849855028347,0.7677832335414149,0.7677832335414149,0.6489849855028347,1,1,200,1,1,1,0.14771945774555206,0.04871002584695816,0.06000073254108429,7.29160273371185e-06
mode_farb_seed1,farb,1,1,10466,0.08400462567806244,-0.040166378021240234,0.9263005305111149,0.14648032188415527,0.1843421757221222,1.758853754204474,0.2330392742015222,0.8325532236933588,-0.7382431031015377,0.1803301289741905,0.7001576998381674,0.7834757930955892,0.7834757930955892,0.7001576998381674,1,1,200,1,1,1,0.15453964471817017,0.18175378441810608,0.05999911576509476,1.372929951311643e-06
mode_farb_seed1,farb,1,1,10472,0.04392620176076889,-0.04262859374284744,-0.9947355395550401,0.1364346295595169,-0.12548425793647766,-0.21754056224691265,0.12418884934954423,0.7771949773081275,0.7771949773081275,0.07241790902733614,0.6603036698151588,0.7618400760600067,0.7618400760600067,0.6603036698151588,0,0,200,1,1,1,-0.020616715773940086,-0.14199654757976532,0.10452741384506226,3.0989041802551234e-06
mode_farb_seed1,farb,1,1,10497,-0.01943030208349228,0.11540745943784714,-2.086699254832596,0.173426553606987,-0.04660774767398834,-1.1766184658064187,0.2518783319825453,0.9100807890261775,-0.660715537768719,0.20161816301298183,0.6066482891843169,0.7898029580698172,0.7898029580698172,0.6066482891843169,0,0,200,1,1,1,0.15853209793567657,-0.029211563989520073,0.062139056622982025,0.0008599870250947553
mode_farb_seed1,farb,1,1,10644,-0.04424033313989639,-0.05464068055152893,-2.980548931642743,0.14060616493225098,0.25676465034484863,-1.730898272516817,0.3621346544591097,1.2496506591259262,-0.32114566766897035,0.3080192315565991,0.5733691666678552,0.7980405767568065,0.7980405767568065,0.5733691666678552,0,0,200,1,0,1,0.09886814653873444,0.22724026441574097,0.07501643151044846,0.020234272415853745
mode_farb_seed1,farb,1,1,10664,0.04979967325925827,-0.19699040055274963,1.3393745382563191,0.15354961156845093,-0.08511320501565933,-0.6941607980880788,0.1525796728938872,-2.033535336344398,-0.46273900954950165,0.10427121800706081,0.6933713460156464,0.7732481898524266,0.7732481898524266,0.6933713460156464,1,1,200,1,1,1,0.16388875246047974,-0.07337097823619843,0.05999072268605232,0.0005817445991640889
mode_farb_seed1,farb,1,1,10692,0.08182864636182785,-0.09675811976194382,-2.920955457980397,0.1115618348121643,0.28231415152549744,3.0807344860383123,0.3802365702486318,-0.281495363160877,-0.281495363160877,0.33488847241487113,0.7035142472831122,0.7794827643746719,0.7794827643746719,0.7035142472831122,0,0,200,1,0,1,0.11025229841470718,0.23235873878002167,0.019999945536255836,0.0024257397936901406
mode_farb_seed1,farb,1,1,10721,-0.0032794512808322906,0.19160497188568115,1.4502255957498942,0.14004682004451752,0.11532733589410782,-1.9900878908842419,0.1623597789001043,2.84287182054545,-0.29872083304434316,0.11515227827786494,0.6410261265943786,0.763803701787161,0.763803701787161,0.6410261265943786,0,0,200,1,1,1,0.11681424826383591,0.05724751204252243,0.01999989151954651,0.001406779024713799
mode_farb_seed1,farb,1,1,10722,0.02585592120885849,-0.05268710106611252,-2.747790613620543,0.13744811713695526,-0.2245841920375824,-1.7105460946409625,0.20494249943949774,1.0372445189795805,-0.5335518078153161,0.15343764108320507,0.6430180731264132,0.7852491504587081,0.7852491504587081,0.6430180731264132,0,0,200,1,0,1,0.1616218537092209,-0.17131151258945465,0.019999917596578598,0.008638893819676242
mode_farb_seed1,farb,1,1,10736,-0.007534116506576538,-0.11052431911230087,0.19623757111426343,0.13798396289348602,-0.16074520349502563,3.079034812440018,0.1539404061981971,2.8827972413257545,-0.25879541226403857,0.10197722734937373,0.6174385999625253,0.7699505625827128,0.7699505625827128,0.6174385999625253,1,1,200,1,1,1,0.1296136975288391,-0.17257274687290192,0.06000499054789543,3.043523415986401e-06
mode_farb_seed1,farb,1,1,10740,0.021040745079517365,0.04153753072023392,1.389106501974048,0.17839190363883972,-0.015645258128643036,-2.7599690930634306,0.16741940879269718,2.1341097121421075,0.563313385347211,0.11613393674113841,0.637395635268741,0.7935461466490615,0.7935461466490615,0.637395635268741,0,0,200,1,1,1,0.1131846234202385,-0.018985679373145103,0.02000001259148121,0.005461832568777345
mode_farb_seed1,farb,1,1,10752,0.04007459431886673,-0.1244172751903534,1.1219376390813416,0.190508171916008,-0.10694512724876404,-1.7230089399411588,0.15144483227356392,-2.8449465790225004,0.29664607456729275,0.09926805208258921,0.6667851096776382,0.81257656578671,0.81257656578671,0.6667851096776382,0,0,200,1,1,1,0.16941028833389282,-0.09775049239397049,0.06184699758887291,5.99584287322368e-06
mode_farb_seed1,farb,1,1,10758,0.013065837323665619,-0.17717799544334412,-2.815027806493653,0.18110217154026031,0.11377222090959549,-3.08549887780522,0.3359884492252278,-0.270471071311567,-0.270471071311567,0.2800749499197682,0.6525785302033763,0.80419076454646,0.80419076454646,0.6525785302033763,1,1,200,1,1,1,0.16965021193027496,0.11205209046602249,0.05999351292848587,5.9309738358229725e-05
mode_farb_seed1,farb,1,1,10820,0.06526132673025131,-0.12727424502372742,-2.251789817733216,0.17082640528678894,0.10033183544874191,-1.4623868388671095,0.2508954237898494,0.7894029788661063,-0.7813933479287902,0.19916134308372493,0.6920651747423515,0.7922055392702515,0.7922055392702515,0.6920651747423515,1,1,200,1,1,1,0.1739303469657898,0.09794378280639648,0.059997718781232834,1.967787481052273e-05
mode_farb_seed1,farb,1,1,10846,0.011822648346424103,0.008790507912635803,1.546852292591163,0.18862201273441315,-0.2428889274597168,0.21219045899638767,0.3075720296732834,-1.334661833594775,0.23613449320012148,0.253389747861282,0.6268842839865959,0.8395256818191096,0.8395256818191096,0.6268842839865959,0,0,200,1,0,1,0.12037519365549088,-0.2712233066558838,0.07318463921546936,2.0014761346197683e-06
mode_farb_seed1,farb,1,1,10847,0.04407758265733719,0.15766695141792297,0.7379043652461355,0.14960171282291412,0.059389881789684296,-0.4694316947200887,0.14420029286348657,-1.2073360599662237,0.36346026682867283,0.0978563509226473,0.6776740570000159,0.7669047772120908,0.7669047772120908,0.6776740570000159,1,1,200,1,1,1,0.146614208817482,0.04636930674314499,0.05999419465661049,7.047423213579668e-06
