run_id,ckpt_tag,obs_mode,policy_seed,repeat_idx,seed,env_idx,cubeA_x,cubeA_y,cubeA_z,cubeA_theta,cubeB_x,cubeB_y,cubeB_z,cubeB_theta,separation,relative_yaw,relative_yaw_mod90,success_once,success_at_end,ep_len,return,success,ever_success,first_success_step,is_cubeA_grasped,ever_is_cubeA_grasped,first_is_cubeA_grasped_step,is_cubeA_on_cubeB,ever_is_cubeA_on_cubeB,first_is_cubeA_on_cubeB_step,is_cubeA_static,ever_is_cubeA_static,first_is_cubeA_static_step,final_cubeA_x,final_cubeA_y,final_cubeA_z,cubeB_displacement
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6200,0,-0.05670858919620514,-0.06116553395986557,0.019999999552965164,-1.4474962337436672,0.07321891188621521,0.027081049978733063,0.019999999552965164,-1.2408474004293506,0.1570624560942381,0.2066488333143166,0.2066488333143166,0,0,200,0.0,0,0,-1,0,1,41,0,1,97,1,1,1,0.06552600860595703,-0.04412506893277168,0.019999979063868523,0.009734136749869584
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6201,1,-0.06059323623776436,-0.20041362941265106,0.019999999552965164,-1.1997272119274474,-0.039427291601896286,0.023788902908563614,0.019999999552965164,-0.8512814497451902,0.2251994065524462,0.3484457621822572,0.3484457621822572,1,1,200,110.0,1,1,91,0,1,38,1,1,89,1,1,1,-0.04706399515271187,0.016889646649360657,0.06000247970223427,2.000904467128957e-05
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6202,2,-0.05675681680440903,-0.006856866180896759,0.019999999552965164,-1.4154204457030186,0.02366495132446289,0.012769035995006561,0.019999999552965164,2.9847200147004194,0.08278186289998653,-1.8830448467761478,-0.31224851998125125,1,1,200,104.0,1,1,97,0,1,42,1,1,90,1,1,1,0.02468055486679077,0.0010237753158435225,0.059995368123054504,0.0017340070102900992
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6203,3,-0.11262053996324539,-0.18796801567077637,0.019999999552965164,-0.2904003495256795,-0.08770404011011124,0.04545753449201584,0.019999999552965164,1.6803782342990161,0.2347516122068887,1.9707785838246956,0.39998225702979906,1,1,200,83.0,1,1,117,0,1,57,1,1,116,1,1,1,-0.06979869306087494,0.04435529559850693,0.05998943746089935,1.1567434291818722e-05
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6204,4,-0.022049427032470703,-0.09404703229665756,0.019999999552965164,-1.005538319877398,0.02151983231306076,0.01813863217830658,0.019999999552965164,-2.658065947285616,0.12034909087154506,-1.652527627408218,-0.08173130061332134,0,0,200,0.0,0,0,-1,0,1,42,0,1,88,1,1,1,0.022895896807312965,0.09237726032733917,0.019999932497739792,0.010882928701139542
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6205,5,-0.017921246588230133,0.0839770957827568,0.019999999552965164,-0.677421813462229,-0.06269288063049316,-0.16290926933288574,0.019999999552965164,-0.935595319503074,0.2509130855392534,-0.258173506040845,-0.258173506040845,0,0,200,0.0,0,0,-1,0,1,39,0,1,86,1,1,1,-0.0910382941365242,-0.22456716001033783,0.019999997690320015,0.023950970051317827
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6206,6,-0.13514403998851776,-0.1122724637389183,0.019999999552965164,2.4716618669503276,-0.07093842327594757,0.25324511528015137,0.019999999552965164,1.7025456452242647,0.37111381244761465,-0.7691162217260628,-0.7691162217260628,0,0,200,0.0,0,0,-1,0,1,60,0,0,-1,1,1,1,-0.08658052980899811,0.17118367552757263,0.019999917596578598,0.01487048896784527
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6207,7,0.05399349331855774,0.11721020936965942,0.019999999552965164,0.10293924658736797,0.13460548222064972,-0.1756269782781601,0.019999999552965164,1.0980778297412752,0.30372999724135785,0.9951385831539072,-0.5756577436409893,1,1,200,75.0,1,1,111,0,1,45,1,1,99,1,1,1,0.14551320672035217,-0.19389374554157257,0.060001153498888016,8.713727149304949e-06
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6208,8,-0.024892546236515045,0.07196769118309021,0.019999999552965164,-2.9588631019404055,0.039069294929504395,-0.26034069061279297,0.019999999552965164,-0.5985262366662969,0.3384080048360936,2.3603368652741086,-0.7812557883156845,1,1,200,1.0,1,0,-1,0,1,36,1,1,90,1,1,1,0.042973585426807404,-0.2557106912136078,0.06000097841024399,0.0005786358235688395
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6209,9,0.03134758770465851,-0.2308512032032013,0.019999999552965164,2.090921255981032,-0.11174917221069336,0.009466979652643204,0.019999999552965164,0.12070661783659542,0.2796953909334349,-1.9702146381444372,-0.39941831134954064,0,0,200,0.0,0,0,-1,1,1,77,0,0,-1,0,1,1,-0.09910958260297775,0.04569162055850029,0.08280694484710693,2.2448253219549597e-06
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6210,0,-0.10354045778512955,-0.015294350683689117,0.019999999552965164,2.258161890653129,-0.11000007390975952,-0.08113513886928558,0.019999999552965164,1.9300397275620762,0.06615690462361551,-0.3281221630910527,-0.3281221630910527,0,0,200,0.0,0,0,-1,0,1,51,0,0,-1,1,1,1,0.021374329924583435,-0.06348172575235367,0.019999902695417404,0.0583421100781547
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6211,1,-0.026272952556610107,-0.2018999606370926,0.019999999552965164,-1.5942660176173966,0.10928615927696228,-0.13168898224830627,0.019999999552965164,2.596612571413744,0.15266255037636967,-2.0923067181484463,-0.5215103913535497,0,0,200,0.0,0,0,-1,0,1,62,0,1,120,0,1,1,0.16727231442928314,-0.18483179807662964,0.021045641973614693,0.0003882631277598244
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6212,2,0.0760776624083519,0.036890096962451935,0.019999999552965164,-0.2616498996836518,0.004865571856498718,-0.013260409235954285,0.019999999552965164,-0.6793874063369656,0.08709899604887371,-0.4177375066533138,-0.4177375066533138,1,1,200,112.0,1,1,89,0,1,41,1,1,88,1,1,1,0.006228091660887003,-0.013162055984139442,0.059999123215675354,3.402575162712329e-05
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6213,3,-0.016289547085762024,0.03048953413963318,0.019999999552965164,-1.710202515355192,-0.14461936056613922,0.1362832933664322,0.019999999552965164,2.0924726332336046,0.16631554503186502,-2.480510158590789,0.661082494999004,1,1,200,107.0,1,1,94,0,1,44,1,1,89,1,1,1,-0.13927914202213287,0.1268881857395172,0.06000015139579773,0.0008528140634177659
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6214,4,-0.033142223954200745,0.0987834706902504,0.019999999552965164,2.0322759548657987,0.1505807340145111,-0.15443959832191467,0.019999999552965164,1.2053189964056876,0.31285147908346667,-0.8269569584601113,0.7438393683347853,0,0,200,0.0,0,0,-1,1,1,41,0,0,-1,0,1,1,0.007648462429642677,-0.1442607194185257,0.07816987484693527,0.011373437183800692
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6215,5,0.03434046357870102,0.106244295835495,0.019999999552965164,-1.7562845528699933,0.003294549882411957,-0.18234731256961823,0.019999999552965164,-0.11104280712792969,0.29025672291798454,1.6452417457420636,0.07444541894716705,1,1,200,104.0,1,1,97,0,1,38,1,1,93,1,1,1,-0.0004823697090614587,-0.18740971386432648,0.059999965131282806,5.178959565415283e-07
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6216,6,0.016257986426353455,0.016809973865747452,0.019999999552965164,0.4321631393649352,0.0555737242102623,-0.21549420058727264,0.019999999552965164,-2.536156292731352,0.23560763295316278,-2.968319432096287,0.1732732214935062,1,1,200,111.0,1,1,90,0,1,38,1,1,88,1,1,1,0.05139124020934105,-0.21173135936260223,0.05999850481748581,3.120879706815249e-05
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6217,7,-0.06566856801509857,-0.18740808963775635,0.019999999552965164,0.9111999279489846,-0.15555152297019958,0.054992225021123886,0.019999999552965164,-0.7390540744182359,0.2585282540423481,-1.6502540023672205,-0.07945767557232397,1,1,200,92.0,1,1,109,0,1,51,1,1,108,1,1,1,-0.1598638892173767,0.058226559311151505,0.06000220403075218,3.209681087452958e-05
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6218,8,0.11932695657014847,-0.02711215615272522,0.019999999552965164,-2.5552321248529815,0.19446158409118652,0.007633179426193237,0.019999999552965164,0.7115743083192454,0.08277953006158459,-3.0163788740073594,0.12521377958243374,0,0,200,0.0,0,0,-1,1,1,43,0,1,104,0,1,1,0.041678380221128464,0.02508910745382309,0.0805751383304596,0.0004279082469431742
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6219,9,0.04457579553127289,-0.121328204870224,0.019999999552965164,-0.11557513694221422,0.11125971376895905,-0.1667519211769104,0.019999999552965164,1.1625181608760622,0.08068493635518802,1.2780932978182764,-0.29270302897662015,1,1,200,109.0,1,1,92,0,1,39,1,1,84,1,1,1,0.10525767505168915,-0.17730413377285004,0.05999201163649559,5.0932171140378324e-05
/workspace/ripl/t2/t1_seed3,best_eval_success_once.pt,rgb,3,0,6220,0,0.05802217125892639,0.14159473776817322,0.019999999552965164,-0.4430292530989979,0.0655646026134491,-0.13801874220371246,0.019999999552965164,-0.43293317312548973,0.27971518809804696,0.010096079973508143,0.010096079973508143,1,1,200,105.0,1,1,96,0,1,44,1,1,94,1,1,1,0.059624314308166504,-0.14421135187149048,0.059996869415044785,1.4308218817898993e-06
