seed,cubeA_x,cubeA_y,cubeA_z,cubeA_theta,cubeB_x,cubeB_y,cubeB_z,cubeB_theta,separation,relative_yaw,relative_yaw_mod90
2733,-0.07505352795124054,-0.1702738106250763,0.019999999552965164,-1.0637696910250654,-0.1361800730228424,-0.21067458391189575,0.019999999552965164,0.7085763057292152,0.07327125626440124,1.7723459967542805,0.20154966995938395
2734,-0.005768470466136932,0.0034396275877952576,0.019999999552965164,-2.3445456980665895,0.011144395917654037,0.07515529543161392,0.019999999552965164,2.7249387200701487,0.0736829835416624,-1.2137008890428476,0.357095437752049
2741,0.02030058205127716,0.06417208164930344,0.019999999552965164,0.8897972236931038,-0.0020171254873275757,-0.00532957911491394,0.019999999552965164,2.5750488316787936,0.07299699253231634,1.6852516079856898,0.11445528119079329
2749,-0.1365244835615158,-0.033464767038822174,0.019999999552965164,-2.2806052259058625,-0.089981809258461,0.016303516924381256,0.019999999552965164,1.398920098852692,0.06814031567231173,-2.603659982421032,0.5379326711687611
2750,-0.06296707689762115,0.1070479229092598,0.019999999552965164,0.9588046592491968,0.0038583576679229736,0.08532188087701797,0.019999999552965164,0.9865799737553731,0.07026848231789667,0.02777531450617632,0.02777531450617632
2753,0.03118158131837845,0.04133424907922745,0.019999999552965164,1.620027251320221,0.07411934435367584,-0.01990251988172531,0.019999999552965164,-2.6914737884769604,0.0747903293698621,1.9716842673824049,0.4008879405875083
2756,0.02656364068388939,-0.05429904907941818,0.019999999552965164,0.35471584705125725,0.040252529084682465,-0.11674698442220688,0.019999999552965164,-0.7290528540041437,0.06393066786939179,-1.0837687010554014,0.4870276257394952
2761,0.022571418434381485,-0.016220375895500183,0.019999999552965164,1.9502367816631796,0.06519728899002075,-0.062492936849594116,0.019999999552965164,1.8672824267834234,0.06291354971607033,-0.08295435487975622,-0.08295435487975622
2762,-0.03987055644392967,-0.06733086705207825,0.019999999552965164,-0.4720047209015594,-0.07385435700416565,-0.008190393447875977,0.019999999552965164,1.4580873745102982,0.06820919526462133,1.9300920954118577,0.3592957686169611
2765,0.004071913659572601,0.014498338103294373,0.019999999552965164,2.577741604397165,-0.057835474610328674,0.029616117477416992,0.019999999552965164,0.5689889389181362,0.06372654059028277,-2.0087526654790286,-0.4379563386841321
2801,-0.060440145432949066,-0.06018368899822235,0.019999999552965164,1.3289442912737606,-0.058430157601833344,-0.13121947646141052,0.019999999552965164,-2.5568842418649247,0.07106421850408597,2.397356774040901,-0.7442358795488921
2806,-0.07931985706090927,0.0018990859389305115,0.019999999552965164,2.5871803005866156,-0.03451002389192581,-0.036692701280117035,0.019999999552965164,1.0888428144717528,0.05913752775854239,-1.4983374861148633,0.07245884068003328
2828,0.017344482243061066,0.08991803228855133,0.019999999552965164,2.124651616141431,-0.007913105189800262,0.015749529004096985,0.019999999552965164,1.395252940547275,0.07835121315196561,-0.7293986755941559,-0.7293986755941559
2832,-0.1526312679052353,-0.10674185305833817,0.019999999552965164,2.044565473361958,-0.09479290246963501,-0.1329832375049591,0.019999999552965164,-0.34759454277004265,0.06351288667614943,-2.392160016132001,0.749432637457792
2840,-0.09543536603450775,-0.14367982745170593,0.019999999552965164,1.7691164526259122,-0.06396135687828064,-0.07470446079969406,0.019999999552965164,-2.793444025012211,0.07581698000544297,1.720624829541463,0.14982850274656645
2849,0.07017134875059128,0.12957370281219482,0.019999999552965164,2.7624099608838835,0.022117778658866882,0.18625196814537048,0.019999999552965164,-0.6623400172617515,0.07430727662711191,2.8584353290339513,-0.28315732455584186
2852,-0.15927037596702576,-0.03874833881855011,0.019999999552965164,1.066380327375093,-0.1392754465341568,-0.10693526268005371,0.019999999552965164,-1.885907926142007,0.07105810149954682,-2.9522882535171,0.1893044000726931
2869,0.13632594048976898,0.13594259321689606,0.019999999552965164,-3.0948019671564797,0.07965703308582306,0.11425088346004486,0.019999999552965164,-1.1689870415081627,0.06067862340670288,1.925814925648317,0.35501859885342046
2887,0.07959015667438507,-0.23034876585006714,0.019999999552965164,-3.05484394995044,0.012518398463726044,-0.23847290873527527,0.019999999552965164,-2.252996295539396,0.0675619896620014,0.801847654411044,-0.7689486723838526
2909,0.022045932710170746,0.060145460069179535,0.019999999552965164,0.04982329153783693,0.08065511286258698,0.09556003659963608,0.019999999552965164,-2.0260742746844507,0.06847793972492122,-2.075897566222288,-0.5051012394273915
2914,0.014678038656711578,0.17134883999824524,0.019999999552965164,3.119055986977007,-0.04611186683177948,0.15812012553215027,0.019999999552965164,2.815175761478858,0.06221263131973398,-0.30388022549814897,-0.30388022549814897
2936,0.01701616868376732,-0.06171923130750656,0.019999999552965164,2.7380621026425342,0.05458802729845047,-0.002431817352771759,0.019999999552965164,-2.55254446381063,0.07019004212280987,0.9925787407264224,-0.5782175860684742
2943,-0.12210987508296967,0.041450135409832,0.019999999552965164,-2.1278306296884626,-0.06063629686832428,0.0791831687092781,0.019999999552965164,1.2833821031339934,0.07213031693046436,-2.8719725743571303,0.26962007923266285
2989,-0.04847516119480133,-0.13327166438102722,0.019999999552965164,-2.765128718009862,-0.032380491495132446,-0.05946967005729675,0.019999999552965164,-2.650694417365556,0.07553656570761862,0.11443430064430604,0.11443430064430604
3018,-0.01598520576953888,-0.02611977607011795,0.019999999552965164,2.9023995506738234,-0.06395526975393295,-0.07092491537332535,0.019999999552965164,-1.8684122268979806,0.06564013670496643,1.5123735296077818,-0.05842279718711474
3035,0.02000819891691208,0.09314867854118347,0.019999999552965164,2.34198877556006,0.039101578295230865,0.029535070061683655,0.019999999552965164,-2.1038691607225237,0.06641722908905114,1.8373273708970022,0.2665310441021056
3051,-0.025212742388248444,0.20732375979423523,0.019999999552965164,1.35090422767085,-0.016891218721866608,0.14623215794563293,0.019999999552965164,-0.25886281411521717,0.06165575052303151,-1.6097670417860677,-0.03897071499117111
3057,-0.11275309324264526,-0.030310802161693573,0.019999999552965164,-2.5915092505209225,-0.05596005171537399,-0.013261742889881134,0.019999999552965164,-2.0892924179336676,0.05929688008632607,0.5022168325872549,0.5022168325872549
3066,0.12808693945407867,0.010434120893478394,0.019999999552965164,3.0759408493428464,0.0766681358218193,0.04517325758934021,0.019999999552965164,-0.7505481242794279,0.06205401667375467,2.4566963335573124,-0.6848963200324807
3075,-0.03791673481464386,0.09567481279373169,0.019999999552965164,1.9846141914704598,-0.036957934498786926,0.020152930170297623,0.019999999552965164,-2.232713162547342,0.07552796868070423,2.0658579531617844,0.4950616263668879
3081,0.12169292569160461,0.06198573112487793,0.019999999552965164,2.8727839262856163,0.04283381253480911,0.06685680150985718,0.019999999552965164,2.5600010048100676,0.07900941117722432,-0.31278292147554865,-0.31278292147554865
3090,0.018815897405147552,0.055195897817611694,0.019999999552965164,0.2730980363989839,0.09023431688547134,0.036444902420043945,0.019999999552965164,2.770133014700407,0.0738389495420073,2.497034978301423,-0.6445576752883699
3092,0.04822051152586937,0.0625583752989769,0.019999999552965164,-2.38870028144859,0.009337231516838074,0.01624632626771927,0.019999999552965164,0.5402770050669288,0.060470780958528585,2.9289772865155186,-0.21261536707427453
3096,-0.1754603087902069,0.017143018543720245,0.019999999552965164,-0.9810697855726813,-0.10926593840122223,0.023159213364124298,0.019999999552965164,0.23790671680806863,0.06646720447943594,1.21897650238075,-0.3518198244141466
3115,0.0478968471288681,0.0722350925207138,0.019999999552965164,0.2661130941517218,-0.011138126254081726,0.03647823631763458,0.019999999552965164,0.4882957750597927,0.06901942369980554,0.22218268090807092,0.22218268090807092
3116,0.12081165611743927,0.19085237383842468,0.019999999552965164,-0.3617213226297915,0.1494174748659134,0.13902050256729126,0.019999999552965164,-1.439446350620683,0.059201653234837115,-1.0777250279908914,0.49307129880400513
3124,-0.01650603860616684,-0.08533450216054916,0.019999999552965164,2.0136421257071033,-0.08019319176673889,-0.12717905640602112,0.019999999552965164,-0.26593000023627944,0.0762038069764261,-2.2795721259433828,-0.7087757991484862
3148,-0.032035019248723984,-0.0500078946352005,0.019999999552965164,0.9539933907338267,0.024230461567640305,-0.06755897402763367,0.019999999552965164,2.55501132799165,0.05893933083549685,1.6010179372578235,0.03022161046292693
3161,-0.0019569993019104004,0.22888904809951782,0.019999999552965164,2.2852606909881383,-0.07591976970434189,0.21756207942962646,0.019999999552965164,2.9165885559102707,0.07482507350381619,0.6313278649221323,0.6313278649221323
3177,0.07412339746952057,-0.10010028630495071,0.019999999552965164,-0.0727198749000344,0.0944724828004837,-0.03291071951389313,0.019999999552965164,-0.19880706016348526,0.07020344122175784,-0.12608718526345086,-0.12608718526345086
3230,-0.056103646755218506,-0.23392148315906525,0.019999999552965164,3.1346256730374167,-0.009247519075870514,-0.1846390962600708,0.019999999552965164,-2.9629872758268796,0.06800184085424114,0.18557235831529084,0.18557235831529084
3235,0.09320473670959473,0.16199670732021332,0.019999999552965164,-2.7022957670903,0.021278314292430878,0.13039477169513702,0.019999999552965164,-0.4504860030014437,0.07856266655978371,2.2518097640888564,0.6810134372939598
3254,0.060356058180332184,-0.10076040774583817,0.019999999552965164,1.5972078622304713,0.13548319041728973,-0.11569132655858994,0.019999999552965164,-0.06176406815120217,0.07659646424439115,-1.6589719303816732,-0.08817560358677667
3263,0.09475788474082947,0.08857610076665878,0.019999999552965164,-2.1631916721715303,0.12460258603096008,0.14379963278770447,0.019999999552965164,-0.9651506567428187,0.06277216488202858,1.1980410154287116,-0.372755311366185
3267,0.15933063626289368,0.17433804273605347,0.019999999552965164,-0.08250600476939507,0.09777344763278961,0.2016248106956482,0.019999999552965164,-2.4390962906384477,0.06733390808294866,-2.3565902858690526,0.7850023677207405
3272,0.006067894399166107,-0.05359983444213867,0.019999999552965164,1.7173615569660807,-0.04335859417915344,-0.020072028040885925,0.019999999552965164,-2.2374699910963365,0.059725133530722535,2.328353759117169,0.7575574323222725
3279,-0.13140839338302612,0.05639299005270004,0.019999999552965164,-2.3243137748019453,-0.10033188760280609,-0.007840640842914581,0.019999999552965164,-2.5683826702427996,0.0713562089067385,-0.2440688954408543,-0.2440688954408543
3281,-0.11516612023115158,0.14335975050926208,0.019999999552965164,-1.4410416694308559,-0.14728641510009766,0.20790612697601318,0.019999999552965164,0.7574693439199258,0.0720967964437783,2.1985110133507817,0.6277146865558851
3301,-0.10515724122524261,-0.08262572437524796,0.019999999552965164,1.522735513504044,-0.16439256072044373,-0.05951342731714249,0.019999999552965164,-0.6178052909175253,0.06358459995156582,-2.140540804421569,-0.5697444776266725
3339,-0.05883905664086342,-0.1597856730222702,0.019999999552965164,-0.37148743840567144,-0.0765514001250267,-0.10124033689498901,0.019999999552965164,-1.1822308112392266,0.06116603219072917,-0.8107433728335551,0.7600529539613414
3366,0.03280865401029587,0.06398145109415054,0.019999999552965164,0.8852635446379624,0.0799795463681221,0.014835961163043976,0.019999999552965164,-0.7544949661559812,0.0681202779383799,-1.6397585107939436,-0.06896218399904708
3388,0.08070968091487885,-0.07794753462076187,0.019999999552965164,-0.48966532279616404,0.13926555216312408,-0.0750354751944542,0.019999999552965164,0.18971664998792015,0.05862823677839391,0.6793819727840842,0.6793819727840842
3391,0.0338108167052269,0.0016625672578811646,0.019999999552965164,-2.8113621638323103,-0.01777547597885132,-0.05314713716506958,0.019999999552965164,-0.22221261440535933,0.07526785032016398,2.589149549426951,-0.5524431041628421
3392,0.031461089849472046,0.07842153310775757,0.019999999552965164,1.9648729734107337,0.05478861927986145,0.013636559247970581,0.019999999552965164,-1.4671875864543917,0.06885685490449711,2.8511247473144605,-0.2904679062753326
3409,-0.18704810738563538,-0.06664875894784927,0.019999999552965164,-0.5221055518422348,-0.17225965857505798,-0.00015325099229812622,0.019999999552965164,0.07034852490670707,0.0681201203499365,0.5924540767489419,0.5924540767489419
3410,0.08423188328742981,-0.06991682201623917,0.019999999552965164,-1.0083506834110416,0.1503591239452362,-0.04860085994005203,0.019999999552965164,-1.5345063518975879,0.06947792596392678,-0.5261556684865463,-0.5261556684865463
3417,-0.04380461201071739,0.1396562159061432,0.019999999552965164,-1.7930572313686461,-0.03146182745695114,0.2064017653465271,0.019999999552965164,-2.040800353219839,0.06787718836722263,-0.24774312185119296,-0.24774312185119296
3423,-0.0935882031917572,-0.059281155467033386,0.019999999552965164,1.4549062891571665,-0.08146889507770538,0.015148356556892395,0.019999999552965164,-1.8157409162444642,0.07540974664645834,3.012538101777956,-0.12905455181183711
3424,-0.013913393020629883,0.11214647442102432,0.019999999552965164,0.5443051228053699,-0.0009004324674606323,0.1749473512172699,0.019999999552965164,1.2158049360048426,0.06413491458430076,0.6714998131994729,0.6714998131994729
3427,0.001520603895187378,0.09217289835214615,0.019999999552965164,0.7277226173003157,0.04990050196647644,0.043611712753772736,0.019999999552965164,-0.5168441295399018,0.06854781750069062,-1.244566746840217,0.3262295799546795
3445,0.01832706481218338,-0.10464993864297867,0.019999999552965164,-2.333895371817329,0.02532394975423813,-0.025522224605083466,0.019999999552965164,1.5392827433328788,0.0794364622056853,-2.4100071920293784,0.7315854615604147
3487,0.07865709066390991,0.015337355434894562,0.019999999552965164,-2.2007688887840473,0.024521268904209137,-0.027498312294483185,0.019999999552965164,2.5607883743877804,0.06903319221519273,-1.521628044007759,0.049168282787137585
3491,0.025394901633262634,0.01137331873178482,0.019999999552965164,2.591936604678302,-0.05347144603729248,0.007156692445278168,0.019999999552965164,-0.12385636896854901,0.07897898918150911,-2.7157929736468507,0.42579967994294243
3520,-0.001682974398136139,0.06062433868646622,0.019999999552965164,-1.439850623626536,-0.015029028058052063,-0.008372567594051361,0.019999999552965164,-1.0087259757198677,0.07027581536044873,0.4311246479066684,0.4311246479066684
3521,-0.059918295592069626,-0.21334654092788696,0.019999999552965164,-1.5582307408487601,6.083399057388306e-05,-0.1609685868024826,0.019999999552965164,1.9353521240619251,0.07963005754019335,-2.789602442268901,0.35199021132089214
3535,0.05132775008678436,0.010258711874485016,0.019999999552965164,0.621806720142903,0.05371365323662758,0.07984352856874466,0.019999999552965164,-1.8086074677575104,0.06962570824210083,-2.4304141879004133,0.7111784656893798
3551,-0.09740455448627472,0.21758872270584106,0.019999999552965164,-0.5231779526935769,-0.11211579293012619,0.1403678059577942,0.019999999552965164,-1.2843927127183186,0.07860973552913557,-0.7612147600247416,-0.7612147600247416
3584,-0.10289649665355682,0.23307079076766968,0.019999999552965164,-1.853884126241499,-0.16834107041358948,0.21170544624328613,0.019999999552965164,2.7629721311966304,0.0688438100432999,-1.6663290497414565,-0.0955327229465599
3590,0.01191239058971405,0.2115161418914795,0.019999999552965164,0.8727104125045777,0.018628090620040894,0.27595949172973633,0.019999999552965164,1.0575539841772859,0.06479232952497764,0.18484357167270815,0.18484357167270815
3609,0.0655689388513565,0.17019975185394287,0.019999999552965164,-0.5720413323218319,0.03316309303045273,0.10205624252557755,0.019999999552965164,2.6176569971695387,0.07545645570097498,-3.0934869776882152,0.04810567590157788
3620,-0.0998757854104042,0.14853593707084656,0.019999999552965164,-1.136388647783395,-0.13409370183944702,0.09073638170957565,0.019999999552965164,-1.7115725680447715,0.06716884995818805,-0.5751839202613764,-0.5751839202613764
3629,-0.0005028992891311646,0.0465976744890213,0.019999999552965164,-0.7458885153006709,-0.05620095878839493,0.005528315901756287,0.019999999552965164,2.579109509139541,0.06920235578904005,-2.958187282739374,0.1834053708504193
3632,-0.03261616826057434,-0.1921200305223465,0.019999999552965164,2.6744205264282717,-0.0704425573348999,-0.14156785607337952,0.019999999552965164,-1.2429227067378994,0.06313761202263708,2.3658420740134147,-0.7757505795763784
3634,-0.03031829372048378,0.03419223427772522,0.019999999552965164,2.8347916311333465,-0.010682042688131332,0.09533578157424927,0.019999999552965164,-0.4264882025119645,0.06421927849647516,3.021905473534275,-0.11968718005551793
3645,0.08202613890171051,0.10233244299888611,0.019999999552965164,-0.9486688399769907,0.03514713793992996,0.1661299765110016,0.019999999552965164,-0.8301851772010673,0.07916922390300488,0.11848366277592337,0.11848366277592337
3657,-0.016148239374160767,0.06300287693738937,0.019999999552965164,1.6560382105080116,0.02928873896598816,0.10846211761236191,0.019999999552965164,-2.711532695007241,0.0642733347775595,1.9156144016643335,0.34481807486943694
3660,-0.048166319727897644,0.020071759819984436,0.019999999552965164,0.18712993812368195,0.001772131770849228,0.08019368350505829,0.019999999552965164,0.03334498434364086,0.07815685923632383,-0.1537849537800411,-0.1537849537800411
3665,0.018000997602939606,0.15037629008293152,0.019999999552965164,-3.0409656195975003,-0.047170065343379974,0.1809443235397339,0.019999999552965164,-2.9919529926531983,0.07198383231649547,0.049012626944302085,0.049012626944302085
3707,-0.13158956170082092,-0.034768491983413696,0.019999999552965164,2.2246415299456572,-0.08957433700561523,-0.08666437864303589,0.019999999552965164,2.0033261172000625,0.06677171675475309,-0.22131541274559474,-0.22131541274559474
3715,0.022247537970542908,0.21438157558441162,0.019999999552965164,0.44641015266517226,-0.04863349348306656,0.20924508571624756,0.019999999552965164,-2.659869020316023,0.0710668991028406,-3.1062791729811954,0.035313480608597736
3731,-0.022747468203306198,-0.15188276767730713,0.019999999552965164,-2.3816022911997514,-0.0702243447303772,-0.1128624677658081,0.019999999552965164,-2.6824634225798913,0.06145435387301762,-0.3008611313801399,-0.3008611313801399
3736,0.025857336819171906,-0.060474760830402374,0.019999999552965164,0.7395776284451188,-0.0363534614443779,-0.05702289193868637,0.019999999552965164,0.07706381631829862,0.06230649098957257,-0.6625138121268201,-0.6625138121268201
3739,-0.007974505424499512,-0.1329723298549652,0.019999999552965164,2.8821158559793987,-0.017902910709381104,-0.07482898980379105,0.019999999552965164,0.8340866721623179,0.058984923699258424,-2.0480291838170803,-0.47723285702218377
3747,-0.18177947402000427,-0.01867486536502838,0.019999999552965164,-0.4385536378989481,-0.16178354620933533,-0.09021288901567459,0.019999999552965164,1.481748319291332,0.07428005086730824,1.9203019571902802,0.3495056303953836
3752,0.1371166855096817,-0.02900136262178421,0.019999999552965164,1.9868829923026137,0.06495833396911621,0.0001288875937461853,0.019999999552965164,1.4498979845447417,0.07781644539987186,-0.5369850077578722,-0.5369850077578722
3756,0.09815897047519684,-0.10306086391210556,0.019999999552965164,-2.785655590742574,0.1447756439447403,-0.15348650515079498,0.019999999552965164,-1.0043575882184665,0.06867211617315322,1.7812980025241076,0.21050167572921108
3776,0.03322908282279968,0.08067230880260468,0.019999999552965164,3.1221499446815955,-0.033856429159641266,0.052475497126579285,0.019999999552965164,-2.8903000724672854,0.0727703655799493,0.2707352900307054,0.2707352900307054
3782,0.13152188062667847,-0.046124570071697235,0.019999999552965164,2.5575681127036978,0.15189297497272491,-0.11930634826421738,0.019999999552965164,2.627301006784463,0.07596416355278811,0.0697328940807651,0.0697328940807651
3787,-0.006418220698833466,0.17578622698783875,0.019999999552965164,2.1166433313947186,-0.004215501248836517,0.2351331114768982,0.019999999552965164,-0.01866275568118514,0.059387748496917775,-2.1353060870759037,-0.5645097602810072
3790,0.04221927374601364,-0.027429305016994476,0.019999999552965164,-2.211306491965681,0.027514353394508362,0.04918774217367172,0.019999999552965164,0.8969290231885139,0.07801542541549643,3.108235515154195,-0.03335713843559818
3794,-0.1238185316324234,0.05785595625638962,0.019999999552965164,-1.0664579876774667,-0.10671932995319366,0.11993717402219772,0.019999999552965164,0.3426211477661565,0.06439301435212255,1.4090791354436232,-0.16171719135127338
3813,0.12898801267147064,-0.2194254994392395,0.019999999552965164,1.1268051205376004,0.053375110030174255,-0.2029249370098114,0.019999999552965164,-3.036231350037008,0.07739237434224137,2.1201488366049777,0.5493525098100811
3825,-0.12438824772834778,-0.11110364645719528,0.019999999552965164,0.18321071025081936,-0.06916360557079315,-0.07416032999753952,0.019999999552965164,-1.1381429250215795,0.06644222853327718,-1.3213536352723985,0.2494426915224981
3837,-0.03466656059026718,-0.10628172755241394,0.019999999552965164,2.9530498581226,0.03957083821296692,-0.09396345913410187,0.019999999552965164,-1.8884680994746317,0.07525244924848631,1.4416673495823549,-0.12912897721254168
3854,-0.09128925949335098,-0.034401021897792816,0.019999999552965164,0.11778808391486573,-0.08573612570762634,-0.1048906221985817,0.019999999552965164,2.250290600029595,0.07070799845425645,2.1325025161147293,0.5617061893198327
3884,0.004525810480117798,0.24080690741539001,0.019999999552965164,2.796981596103905,-0.007012858986854553,0.17126137018203735,0.019999999552965164,-0.30170183894489533,0.07049625977414463,-3.0986834350488,0.042909218540993166
3916,-0.10836000740528107,0.12994733452796936,0.019999999552965164,-1.3423946701511191,-0.05780254676938057,0.17065128684043884,0.019999999552965164,0.7704560847871398,0.06490661414529661,2.112850754938259,0.5420544281433624
3919,0.00634201243519783,0.0023161768913269043,0.019999999552965164,-1.2801625876484692,-0.006306391209363937,-0.0700635015964508,0.019999999552965164,0.03565831628451521,0.07347652667859195,1.3158209039329845,-0.2549754228619121
3928,-0.017478957772254944,0.002998046576976776,0.019999999552965164,2.5107157758556067,-0.07456311583518982,-0.03695522993803024,0.019999999552965164,2.8622808934508464,0.06967686420928215,0.3515651175952397,0.3515651175952397
3938,0.11548890173435211,-0.06531140208244324,0.019999999552965164,-0.41142540210410594,0.14698296785354614,0.006748706102371216,0.019999999552965164,-1.8138849877723207,0.07864181707162754,-1.4024595856682147,0.16833674112668184
