run_id,ckpt_tag,obs_mode,policy_seed,repeat_idx,seed,env_idx,cubeA_x,cubeA_y,cubeA_z,cubeA_theta,cubeB_x,cubeB_y,cubeB_z,cubeB_theta,separation,relative_yaw,relative_yaw_mod90,success_once,success_at_end,ep_len,return,success,ever_success,first_success_step,is_cubeA_grasped,ever_is_cubeA_grasped,first_is_cubeA_grasped_step,is_cubeA_on_cubeB,ever_is_cubeA_on_cubeB,first_is_cubeA_on_cubeB_step,is_cubeA_static,ever_is_cubeA_static,first_is_cubeA_static_step,final_cubeA_x,final_cubeA_y,final_cubeA_z,cubeB_displacement
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1211,1,0.08598031103610992,-0.10361830145120621,0.019999999552965164,1.9668249185740565,-0.0002080276608467102,0.13667874038219452,0.019999999552965164,-1.7947548350026556,0.25528630601977936,2.521605553602874,-0.6199870999869193,1,0,200,50.0,0,1,103,0,1,43,1,1,96,0,1,1,0.01734052039682865,0.14868710935115814,0.05999536067247391,0.0009458227653645621
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1212,2,0.13633497059345245,0.1321140080690384,0.019999999552965164,-1.7324268208087679,0.09229230880737305,-0.21948428452014923,0.019999999552965164,-3.110539977971227,0.3543460390759786,-1.378113157162459,0.1926831696324376,1,1,200,88.0,1,1,113,0,1,55,1,1,109,1,1,1,0.07674537599086761,-0.2149333655834198,0.059993647038936615,3.1653658165585084e-06
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1213,3,-0.07197615504264832,0.10595465451478958,0.019999999552965164,-0.02491265967300116,0.002872563898563385,0.20879611372947693,0.019999999552965164,1.0912993437386218,0.1271955048755525,1.116212003411623,-0.4545843233832736,1,1,200,88.0,1,1,103,0,1,48,1,1,102,1,1,1,0.012536714784801006,0.21684718132019043,0.05999383702874184,0.001290534684506939
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1214,4,-0.18551665544509888,-0.17311657965183258,0.019999999552965164,-0.8191850495835657,-0.18461187183856964,0.09232008457183838,0.019999999552965164,1.6657195082489702,0.26543820626949033,2.484904557832536,-0.6566880957572572,0,0,200,0.0,0,0,-1,0,0,-1,0,0,-1,1,1,1,-0.13131876289844513,-0.21344321966171265,0.019999941810965538,7.277199892446267e-07
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1215,5,0.07214789092540741,-0.2153790146112442,0.019999999552965164,0.8165631689478516,0.12642799317836761,-0.0065575093030929565,0.019999999552965164,-1.4059279060832646,0.2157608643377062,-2.222491075031116,-0.6516947482362196,0,0,200,0.0,0,0,-1,1,1,48,0,1,94,0,1,1,0.16751450300216675,0.010167461819946766,0.12072625756263733,0.0902997898954539
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1216,6,0.09326602518558502,-0.03072851151227951,0.019999999552965164,0.07033691540062748,0.030624311417341232,0.009343914687633514,0.019999999552965164,1.298697987201499,0.07436251505543677,1.2283610718008715,-0.34243525499402505,1,1,200,104.0,1,1,97,0,1,47,1,1,90,1,1,1,0.029287569224834442,0.0031294156797230244,0.060000140219926834,3.866619502713454e-05
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1217,7,-0.18943586945533752,-0.1404215693473816,0.019999999552965164,0.1911266710711832,-0.15845558047294617,0.05247845500707626,0.019999999552965164,-0.09750682684882372,0.1953719470686181,-0.2886334979200069,-0.2886334979200069,0,0,200,0.0,0,0,-1,0,1,66,0,0,-1,1,1,1,-0.03058123216032982,0.05656374245882034,0.019999893382191658,0.07128394434028765
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1218,8,-0.029262863099575043,0.27159783244132996,0.019999999552965164,0.6984732115797598,-0.03993222862482071,-0.03726526349782944,0.019999999552965164,-1.3970200373844417,0.3090473222563717,-2.0954932489642015,-0.524696922169305,0,0,200,0.0,0,0,-1,0,1,36,0,1,96,1,1,1,-0.09006359428167343,-0.06204044446349144,0.019999897107481956,0.006869561534372874
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1219,9,-0.1478411853313446,-0.08085798472166061,0.019999999552965164,1.6806383487342482,-0.0341467410326004,0.1618328094482422,0.019999999552965164,2.674943222198432,0.26800232879439384,0.9943048734641837,-0.5764914533307128,1,1,200,88.0,1,1,113,0,1,51,1,1,106,1,1,1,-0.033482637256383896,0.165322944521904,0.059998467564582825,0.0013144840959036681
/workspace/ripl/t2/nominal,best_eval_success_once.pt,rgb,1,0,1220,0,-0.13478052616119385,-0.1664658486843109,0.019999999552965164,-0.9571454730446938,-0.0774855986237526,0.012817516922950745,0.019999999552965164,0.2568470322746541,0.18821592362227935,1.2139925053193479,-0.3568038214755487,0,0,200,0.0,0,0,-1,0,1,96,0,0,-1,1,1,1,-0.09461688250303268,-0.13877610862255096,0.019999930635094643,1.075990388074475e-06
